"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"2978"," A Class",2019,23500,"Semi-Auto",8678,"Petrol",150,53.3,1.3,"Mercedes"
"2979"," C Class",2019,28500,"Semi-Auto",5107,"Petrol",150,47.1,1.5,"Mercedes"
"2980"," C Class",2019,19749,"Semi-Auto",14730,"Petrol",150,46.3,1.5,"Mercedes"
"2981"," A Class",2019,22699,"Automatic",1683,"Diesel",145,62.8,1.5,"Mercedes"
"2982"," C Class",2019,41400,"Semi-Auto",3615,"Petrol",145,28.8,3,"Mercedes"
"2983"," C Class",2019,19849,"Semi-Auto",14074,"Petrol",145,46.3,1.5,"Mercedes"
"2984"," B Class",2020,26500,"Semi-Auto",2000,"Diesel",145,55.4,2,"Mercedes"
"2985"," C Class",2020,30500,"Semi-Auto",199,"Diesel",145,64.2,2,"Mercedes"
"2986"," A Class",2019,26699,"Semi-Auto",4352,"Diesel",145,56.5,2,"Mercedes"
"2987"," C Class",2018,19599,"Semi-Auto",13053,"Diesel",145,61.4,2,"Mercedes"
"2988"," C Class",2019,24849,"Automatic",1446,"Petrol",145,45.6,1.5,"Mercedes"
"2989"," GLC Class",2017,28999,"Semi-Auto",26200,"Diesel",145,56.5,2.1,"Mercedes"
"2990"," GLA Class",2019,26399,"Automatic",3334,"Diesel",145,56.5,2.1,"Mercedes"
"2991"," C Class",2019,31199,"Automatic",3435,"Diesel",145,57.7,2,"Mercedes"
"2992"," GLA Class",2019,24999,"Automatic",1500,"Diesel",145,64.2,2.1,"Mercedes"
"2993"," C Class",2019,25999,"Semi-Auto",15195,"Diesel",145,61.4,2,"Mercedes"
"2994"," A Class",2019,26599,"Semi-Auto",5244,"Diesel",145,56.5,2,"Mercedes"
"2995"," C Class",2019,26349,"Semi-Auto",10299,"Diesel",145,61.4,2,"Mercedes"
"2996"," B Class",2019,22099,"Semi-Auto",14140,"Petrol",145,45.6,1.3,"Mercedes"
"2997"," E Class",2017,22299,"Automatic",18557,"Diesel",145,65.7,2,"Mercedes"
"2998"," C Class",2017,18999,"Semi-Auto",31727,"Diesel",145,64.2,2.1,"Mercedes"
"2999"," C Class",2019,30799,"Semi-Auto",7031,"Diesel",145,61.4,2,"Mercedes"
"3000"," E Class",2019,54599,"Semi-Auto",1145,"Petrol",145,32.1,3,"Mercedes"
"3001"," SL CLASS",2019,60099,"Automatic",91,"Petrol",145,29.4,3,"Mercedes"
"3002"," B Class",2019,23979,"Semi-Auto",1000,"Diesel",145,55.4,2,"Mercedes"
"3003"," C Class",2019,27499,"Semi-Auto",1211,"Diesel",145,58.9,1.6,"Mercedes"
"3004"," E Class",2017,21699,"Semi-Auto",31459,"Diesel",145,65.7,2,"Mercedes"
"3005"," E Class",2019,25599,"Semi-Auto",12277,"Diesel",145,72.4,2,"Mercedes"
"3006"," B Class",2019,22699,"Semi-Auto",12706,"Petrol",145,45.6,1.3,"Mercedes"
"3007"," C Class",2019,27199,"Semi-Auto",3780,"Petrol",145,42.2,2,"Mercedes"
"3008"," E Class",2017,23599,"Semi-Auto",9012,"Diesel",145,65.7,2,"Mercedes"
"3009"," C Class",2018,26189,"Semi-Auto",8069,"Diesel",145,65.7,2.1,"Mercedes"
"3010"," B Class",2019,26899,"Semi-Auto",807,"Diesel",145,55.4,2,"Mercedes"
"3011"," C Class",2019,28599,"Semi-Auto",970,"Diesel",145,60.1,1.6,"Mercedes"
"3012"," A Class",2019,22599,"Semi-Auto",2672,"Diesel",145,62.8,1.5,"Mercedes"
"3013"," A Class",2019,20499,"Semi-Auto",10488,"Petrol",145,28.5,1.3,"Mercedes"
"3014"," C Class",2019,30149,"Semi-Auto",6362,"Diesel",145,64.2,2,"Mercedes"
"3015"," A Class",2017,15999,"Semi-Auto",7000,"Petrol",145,55.4,1.6,"Mercedes"
"3016"," A Class",2020,25879,"Semi-Auto",1000,"Petrol",145,53.3,1.3,"Mercedes"
"3017"," C Class",2019,25249,"Semi-Auto",1729,"Petrol",145,45.6,1.5,"Mercedes"
"3018"," CL Class",2019,37799,"Semi-Auto",3022,"Petrol",145,36.7,2,"Mercedes"
"3019"," A Class",2019,26099,"Semi-Auto",487,"Diesel",145,65.7,1.5,"Mercedes"
"3020"," SL CLASS",2019,31099,"Semi-Auto",831,"Petrol",145,47.1,2,"Mercedes"
"3021"," A Class",2019,22899,"Semi-Auto",320,"Diesel",145,56.5,2,"Mercedes"
"3022"," E Class",2019,35149,"Semi-Auto",13047,"Diesel",145,48.7,3,"Mercedes"
"3023"," C Class",2019,27699,"Semi-Auto",5426,"Petrol",145,45.6,1.5,"Mercedes"
"3024"," C Class",2019,32959,"Semi-Auto",1000,"Diesel",145,64.2,2,"Mercedes"
"3025"," GLC Class",2019,67539,"Semi-Auto",1000,"Petrol",145,22.4,4,"Mercedes"
"3026"," C Class",2019,32999,"Semi-Auto",2373,"Diesel",145,54.3,2,"Mercedes"
"3027"," B Class",2019,22099,"Semi-Auto",14022,"Petrol",145,45.6,1.3,"Mercedes"
"3028"," GLS Class",2018,43999,"Semi-Auto",8963,"Diesel",145,37.2,3,"Mercedes"
"3029"," C Class",2019,25699,"Semi-Auto",15251,"Diesel",145,61.4,2,"Mercedes"
"3030"," GLA Class",2018,21899,"Semi-Auto",10552,"Diesel",145,67.3,2.1,"Mercedes"
"3031"," E Class",2018,51200,"Semi-Auto",4500,"Petrol",145,30.1,4,"Mercedes"
"3032"," GLA Class",2015,14595,"Semi-Auto",72300,"Diesel",125,55.4,2.1,"Mercedes"
"3033"," A Class",2019,24490,"Automatic",2476,"Diesel",145,65.7,1.5,"Mercedes"
"3034"," C Class",2019,24599,"Semi-Auto",14234,"Petrol",145,46.3,1.5,"Mercedes"
"3035"," C Class",2019,25849,"Semi-Auto",13244,"Diesel",145,61.4,2,"Mercedes"
"3036"," SL CLASS",2018,25749,"Semi-Auto",7501,"Petrol",145,47.1,2,"Mercedes"
"3037"," CL Class",2019,29399,"Semi-Auto",2566,"Petrol",145,39.8,2,"Mercedes"
"3038"," E Class",2017,21799,"Semi-Auto",37034,"Diesel",30,65.7,2,"Mercedes"
"3039"," C Class",2019,28799,"Semi-Auto",13321,"Diesel",145,64.2,2,"Mercedes"
"3040"," E Class",2019,40999,"Semi-Auto",506,"Hybrid",135,188.3,2,"Mercedes"
"3041"," GLC Class",2019,32919,"Semi-Auto",1000,"Diesel",145,44.8,2,"Mercedes"
"3042"," E Class",2019,34099,"Semi-Auto",1000,"Diesel",145,45.6,2,"Mercedes"
"3043"," A Class",2019,134219,"Semi-Auto",1000,"Petrol",145,24.8,4,"Mercedes"
"3044"," B Class",2019,22299,"Semi-Auto",11643,"Petrol",145,45.6,1.3,"Mercedes"
"3045"," C Class",2019,25389,"Semi-Auto",8639,"Petrol",145,45.6,1.5,"Mercedes"
"3046"," A Class",2019,21099,"Automatic",2477,"Diesel",145,65.7,1.5,"Mercedes"
"3047"," C Class",2019,44399,"Semi-Auto",9026,"Petrol",145,29.1,3,"Mercedes"
"3048"," E Class",2017,21399,"Automatic",20650,"Diesel",145,72.4,2,"Mercedes"
"3049"," C Class",2019,31539,"Automatic",118,"Diesel",145,64.2,2,"Mercedes"
"3050"," C Class",2019,32068,"Automatic",23,"Diesel",145,64.2,2,"Mercedes"
"3051"," C Class",2019,20299,"Semi-Auto",14316,"Petrol",150,46.3,1.5,"Mercedes"
"3052"," A Class",2019,20549,"Semi-Auto",10517,"Petrol",150,53.3,1.3,"Mercedes"
"3053"," C Class",2017,22899,"Semi-Auto",17800,"Diesel",145,67.3,2.1,"Mercedes"
"3054"," GLC Class",2017,30999,"Semi-Auto",25000,"Diesel",145,56.5,2.1,"Mercedes"
"3055"," B Class",2017,14199,"Manual",9300,"Diesel",145,68.9,1.5,"Mercedes"
"3056"," GLC Class",2019,43299,"Semi-Auto",9090,"Diesel",145,40.4,2,"Mercedes"
"3057"," C Class",2019,23949,"Semi-Auto",18542,"Petrol",145,46.3,1.5,"Mercedes"
"3058"," GLA Class",2019,23299,"Semi-Auto",11606,"Diesel",145,67.3,2.1,"Mercedes"
"3059"," A Class",2015,19149,"Semi-Auto",12390,"Petrol",200,42.8,2,"Mercedes"
"3060"," C Class",2016,18849,"Semi-Auto",25199,"Diesel",30,62.8,2.1,"Mercedes"
"3061"," GLE Class",2017,40899,"Semi-Auto",16000,"Diesel",145,39.2,3,"Mercedes"
"3062"," CLS Class",2019,45699,"Semi-Auto",3443,"Diesel",145,47.9,2.9,"Mercedes"
"3063"," E Class",2019,32499,"Semi-Auto",7542,"Diesel",145,70.6,2,"Mercedes"
"3064"," A Class",2020,25879,"Semi-Auto",1000,"Petrol",145,53.3,1.3,"Mercedes"
"3065"," C Class",2019,25999,"Semi-Auto",5922,"Petrol",145,45.6,1.5,"Mercedes"
"3066"," A Class",2020,24409,"Semi-Auto",1000,"Diesel",145,67.3,1.5,"Mercedes"
"3067"," C Class",2019,27999,"Automatic",3817,"Diesel",145,60.1,1.6,"Mercedes"
"3068"," C Class",2018,37999,"Semi-Auto",5000,"Petrol",145,30.4,3,"Mercedes"
"3069"," A Class",2019,24099,"Semi-Auto",5424,"Diesel",145,67.3,1.5,"Mercedes"
"3070"," C Class",2019,26999,"Semi-Auto",1758,"Petrol",145,46.3,1.5,"Mercedes"
"3071"," GLE Class",2019,55799,"Semi-Auto",838,"Diesel",145,32.8,3,"Mercedes"
"3072"," SL CLASS",2017,39999,"Semi-Auto",19200,"Petrol",145,31.4,4.7,"Mercedes"
"3073"," E Class",2019,37899,"Semi-Auto",8482,"Diesel",145,48.7,3,"Mercedes"
"3074"," E Class",2019,38499,"Semi-Auto",5258,"Diesel",145,48.7,3,"Mercedes"
"3075"," C Class",2019,24899,"Semi-Auto",3335,"Diesel",145,61.4,2,"Mercedes"
"3076"," C Class",2015,17089,"Semi-Auto",27501,"Diesel",30,64.2,2.1,"Mercedes"
"3077"," A Class",2019,21599,"Semi-Auto",1557,"Diesel",145,65.7,1.5,"Mercedes"
"3078"," C Class",2019,28599,"Semi-Auto",1171,"Diesel",145,61.4,2,"Mercedes"
"3079"," C Class",2019,20249,"Semi-Auto",10658,"Petrol",145,46.3,1.5,"Mercedes"
"3080"," E Class",2019,37399,"Semi-Auto",11035,"Diesel",145,48.7,3,"Mercedes"
"3081"," E Class",2019,29799,"Semi-Auto",8200,"Diesel",145,58.9,2,"Mercedes"
"3082"," A Class",2019,22399,"Semi-Auto",4122,"Diesel",145,56.5,2,"Mercedes"
"3083"," GLA Class",2019,24539,"Semi-Auto",2480,"Diesel",145,64.2,2.1,"Mercedes"
"3084"," A Class",2019,21499,"Semi-Auto",6690,"Petrol",145,53.3,1.3,"Mercedes"
"3085"," C Class",2017,17599,"Semi-Auto",41107,"Diesel",30,64.2,2.1,"Mercedes"
"3086"," C Class",2019,31999,"Semi-Auto",1000,"Diesel",145,61.4,2,"Mercedes"
"3087"," GLC Class",2016,24990,"Semi-Auto",23941,"Diesel",125,56.5,2.1,"Mercedes"
"3088"," SL CLASS",2017,18699,"Semi-Auto",21750,"Petrol",145,47.9,2,"Mercedes"
"3089"," B Class",2019,26199,"Semi-Auto",4331,"Diesel",145,55.4,2,"Mercedes"
"3090"," GLA Class",2019,24539,"Semi-Auto",2198,"Diesel",145,64.2,2.1,"Mercedes"
"3091"," GLE Class",2016,28299,"Semi-Auto",9982,"Diesel",200,47.9,2.1,"Mercedes"
"3092"," SL CLASS",2019,49899,"Automatic",2760,"Petrol",145,36.7,3,"Mercedes"
"3093"," C Class",2019,24699,"Semi-Auto",13662,"Petrol",145,46.3,1.5,"Mercedes"
"3094"," C Class",2019,25199,"Semi-Auto",14855,"Petrol",145,47.1,1.5,"Mercedes"
"3095"," A Class",2019,20549,"Semi-Auto",10342,"Petrol",145,53.3,1.3,"Mercedes"
"3096"," GLA Class",2019,24299,"Semi-Auto",9808,"Diesel",145,67.3,2.1,"Mercedes"
"3097"," C Class",2017,22799,"Semi-Auto",11304,"Diesel",145,58.9,2.1,"Mercedes"
"3098"," CL Class",2018,22799,"Semi-Auto",3415,"Diesel",145,67.3,2.1,"Mercedes"
"3099"," V Class",2016,30449,"Automatic",48000,"Diesel",235,44.8,2.2,"Mercedes"
"3100"," A Class",2019,23599,"Automatic",3072,"Diesel",145,56.5,2,"Mercedes"
"3101"," E Class",2019,42924,"Semi-Auto",2000,"Petrol",145,32.1,3,"Mercedes"
"3102"," GLC Class",2019,32499,"Semi-Auto",7538,"Diesel",145,41.5,2.1,"Mercedes"
"3103"," CL Class",2017,24119,"Semi-Auto",18692,"Petrol",200,42.2,2,"Mercedes"
"3104"," SL CLASS",2017,17124,"Manual",39076,"Petrol",160,43.5,2,"Mercedes"
"3105"," A Class",2020,25559,"Semi-Auto",1000,"Petrol",145,53.3,1.3,"Mercedes"
"3106"," A Class",2020,24409,"Semi-Auto",1000,"Diesel",145,67.3,1.5,"Mercedes"
"3107"," C Class",2019,30049,"Semi-Auto",5927,"Petrol",145,44.1,2,"Mercedes"
"3108"," C Class",2019,22299,"Manual",5800,"Petrol",145,47.1,1.6,"Mercedes"
"3109"," A Class",2018,19999,"Semi-Auto",4187,"Diesel",145,65.7,1.5,"Mercedes"
"3110"," CL Class",2015,17599,"Automatic",33159,"Diesel",20,67.3,2.1,"Mercedes"
"3111"," E Class",2019,37219,"Semi-Auto",1000,"Diesel",145,57.7,2,"Mercedes"
"3112"," GLE Class",2016,26499,"Semi-Auto",37870,"Diesel",200,47.9,2.1,"Mercedes"
"3113"," A Class",2019,19599,"Automatic",5201,"Diesel",145,65.7,1.5,"Mercedes"
"3114"," C Class",2019,25699,"Automatic",3350,"Diesel",145,58.9,1.6,"Mercedes"
"3115"," C Class",2017,19999,"Semi-Auto",27829,"Diesel",30,64.2,2.1,"Mercedes"
"3116"," A Class",2019,21895,"Manual",9,"Petrol",145,47.1,1.3,"Mercedes"
"3117"," CL Class",2019,27149,"Semi-Auto",2001,"Petrol",145,38.2,2,"Mercedes"
"3118"," E Class",2019,32495,"Automatic",500,"Diesel",145,45.6,2,"Mercedes"
"3119"," A Class",2019,25799,"Semi-Auto",1106,"Diesel",145,67.3,1.5,"Mercedes"
"3120"," B Class",2015,12949,"Semi-Auto",34247,"Diesel",20,67.3,2.1,"Mercedes"
"3121"," B Class",2016,13999,"Semi-Auto",40500,"Diesel",20,68.9,2.1,"Mercedes"
"3122"," C Class",2019,28599,"Semi-Auto",3889,"Diesel",145,61.4,2,"Mercedes"
"3123"," C Class",2019,20149,"Semi-Auto",11785,"Petrol",145,46.3,1.5,"Mercedes"
"3124"," C Class",2019,25849,"Semi-Auto",6685,"Petrol",145,46.3,1.5,"Mercedes"
"3125"," A Class",2019,20199,"Semi-Auto",3653,"Diesel",145,68.9,1.5,"Mercedes"
"3126"," C Class",2019,25549,"Semi-Auto",15074,"Diesel",145,61.4,2,"Mercedes"
"3127"," GLA Class",2019,24249,"Semi-Auto",6728,"Petrol",145,36.2,1.6,"Mercedes"
"3128"," E Class",2018,21799,"Semi-Auto",19886,"Diesel",145,72.4,2,"Mercedes"
"3129"," E Class",2017,20899,"Semi-Auto",29500,"Diesel",145,72.4,2,"Mercedes"
"3130"," C Class",2016,18124,"Semi-Auto",35999,"Petrol",125,50.4,2,"Mercedes"
"3131"," GLA Class",2019,23499,"Semi-Auto",10155,"Diesel",145,67.3,2.1,"Mercedes"
"3132"," C Class",2011,8995,"Automatic",69250,"Diesel",150,53.3,2.1,"Mercedes"
"3133"," C Class",2017,14488,"Automatic",66472,"Diesel",30,64.2,2.1,"Mercedes"
"3134"," V Class",2019,45395,"Automatic",9,"Diesel",145,36.2,2,"Mercedes"
"3135"," C Class",2019,27924,"Semi-Auto",9249,"Diesel",145,57.7,2,"Mercedes"
"3136"," C Class",2019,27750,"Automatic",4000,"Diesel",145,56.5,2,"Mercedes"
"3137"," C Class",2017,23124,"Automatic",22811,"Petrol",145,47.1,2,"Mercedes"
"3138"," A Class",2017,16912,"Semi-Auto",12717,"Diesel",145,70.6,2.1,"Mercedes"
"3139"," A Class",2015,15500,"Automatic",48266,"Diesel",20,67.3,2.1,"Mercedes"
"3140"," C Class",2014,17990,"Automatic",41011,"Petrol",150,49.6,2,"Mercedes"
"3141"," C Class",2016,14477,"Automatic",72000,"Diesel",30,65.7,1.6,"Mercedes"
"3142"," CLS Class",2013,12475,"Automatic",91554,"Diesel",200,46.3,3,"Mercedes"
"3143"," E Class",2014,14000,"Automatic",43413,"Diesel",145,58.9,2.1,"Mercedes"
"3144"," A Class",2016,17800,"Automatic",21913,"Diesel",20,68.9,0,"Mercedes"
"3145"," M Class",2013,17500,"Automatic",84000,"Diesel",205,44.8,2.1,"Mercedes"
"3146"," A Class",2016,13450,"Manual",43000,"Diesel",20,72.4,1.5,"Mercedes"
"3147"," A Class",2016,13950,"Manual",62000,"Diesel",20,68.9,1.5,"Mercedes"
"3148"," C Class",2013,23990,"Automatic",44000,"Petrol",570,23.5,6.2,"Mercedes"
"3149"," CL Class",2016,15990,"Manual",33000,"Diesel",20,67.3,2.1,"Mercedes"
"3150"," A Class",2016,14990,"Manual",31000,"Diesel",30,62.8,2.1,"Mercedes"
"3151"," C Class",2015,14490,"Automatic",64000,"Diesel",30,64.2,2.1,"Mercedes"
"3152"," A Class",2016,13950,"Automatic",40000,"Diesel",20,74.3,1.5,"Mercedes"
"3153"," A Class",2016,12490,"Manual",18000,"Diesel",0,80.7,1.5,"Mercedes"
"3154"," C Class",2012,7490,"Automatic",96000,"Diesel",145,55.4,2.1,"Mercedes"
"3155"," C Class",2014,8990,"Automatic",80000,"Diesel",145,56.5,2.1,"Mercedes"
"3156"," CL Class",2016,14990,"Manual",53000,"Petrol",125,51.4,1.6,"Mercedes"
"3157"," A Class",2016,12990,"Manual",42000,"Petrol",145,49.6,1.6,"Mercedes"
"3158"," C Class",2015,13990,"Automatic",50000,"Petrol",125,52.3,2,"Mercedes"
"3159"," C Class",2015,12990,"Automatic",87000,"Diesel",30,64.2,2.1,"Mercedes"
"3160"," C Class",2016,22990,"Automatic",18000,"Diesel",20,67.3,2.1,"Mercedes"
"3161"," M Class",2015,23750,"Automatic",21000,"Diesel",305,39.2,3,"Mercedes"
"3162"," A Class",2016,12990,"Manual",35000,"Diesel",20,68.9,1.5,"Mercedes"
"3163"," E Class",2017,18490,"Automatic",23000,"Diesel",125,58.9,2.1,"Mercedes"
"3164"," E Class",2015,14990,"Automatic",36000,"Diesel",125,61.4,2.1,"Mercedes"
"3165"," A Class",2016,15999,"Automatic",34651,"Diesel",20,74.3,1.5,"Mercedes"
"3166"," A Class",2018,18299,"Automatic",10944,"Petrol",145,28.5,1.3,"Mercedes"
"3167"," C Class",2017,16950,"Automatic",22000,"Diesel",20,65.7,2.1,"Mercedes"
"3168"," A Class",2015,14143,"Automatic",52115,"Diesel",20,67.3,2.1,"Mercedes"
"3169"," CLS Class",2016,19999,"Automatic",30422,"Diesel",145,56.5,2.1,"Mercedes"
"3170"," A Class",2015,12495,"Automatic",24744,"Diesel",125,50.4,1.5,"Mercedes"
"3171"," GL Class",2015,22806,"Automatic",42332,"Petrol",235,37.7,2,"Mercedes"
"3172"," A Class",2016,11999,"Manual",46183,"Diesel",20,72.4,1.5,"Mercedes"
"3173"," C Class",2015,13490,"Automatic",52000,"Petrol",125,52.3,2,"Mercedes"
"3174"," C Class",2014,12295,"Automatic",32391,"Petrol",160,44.8,1.6,"Mercedes"
"3175"," E Class",2015,16350,"Automatic",24041,"Diesel",145,56.5,2.1,"Mercedes"
"3176"," C Class",2016,15999,"Automatic",41614,"Diesel",20,64.2,2.1,"Mercedes"
"3177"," C Class",2017,13499,"Manual",23001,"Petrol",125,53.3,2,"Mercedes"
"3178"," C Class",2016,17999,"Automatic",43003,"Hybrid",0,74.3,2.1,"Mercedes"
"3179"," GL Class",2014,13421,"Automatic",66010,"Diesel",145,55.4,2.1,"Mercedes"
"3180"," A Class",2015,12199,"Manual",34849,"Diesel",30,62.8,2.1,"Mercedes"
"3181"," C Class",2016,16341,"Automatic",61225,"Hybrid",0,134.5,2,"Mercedes"
"3182"," C Class",2014,11750,"Automatic",47183,"Diesel",145,56.5,2.1,"Mercedes"
"3183"," A Class",2019,23498,"Automatic",4000,"Diesel",145,56.5,2,"Mercedes"
"3184"," C Class",2017,16798,"Automatic",37158,"Diesel",20,64.2,2.1,"Mercedes"
"3185"," A Class",2020,25998,"Manual",1000,"Petrol",145,44.8,1.3,"Mercedes"
"3186"," V Class",2018,36498,"Automatic",20527,"Diesel",145,45.6,2.1,"Mercedes"
"3187"," C Class",2020,34498,"Automatic",3000,"Diesel",145,61.4,2,"Mercedes"
"3188"," C Class",2016,19599,"Automatic",38154,"Hybrid",0,74.3,2.1,"Mercedes"
"3189"," C Class",2018,19798,"Automatic",38508,"Diesel",145,61.4,2.1,"Mercedes"
"3190"," C Class",2019,29498,"Automatic",1000,"Petrol",145,46.3,1.5,"Mercedes"
"3191"," E Class",2013,12499,"Automatic",18061,"Diesel",125,58.9,2.1,"Mercedes"
"3192"," C Class",2015,13854,"Automatic",75306,"Diesel",30,64.2,2.1,"Mercedes"
"3193"," E Class",2017,21998,"Automatic",21707,"Diesel",145,61.4,2,"Mercedes"
"3194"," E Class",2017,20498,"Automatic",18330,"Diesel",145,72.4,2,"Mercedes"
"3195"," B Class",2016,11490,"Manual",58784,"Diesel",30,65.7,2.1,"Mercedes"
"3196"," CL Class",2014,21970,"Automatic",58114,"Petrol",200,39.8,2,"Mercedes"
"3197"," E Class",2017,31997,"Automatic",13553,"Petrol",145,33.6,3,"Mercedes"
"3198"," C Class",2015,9791,"Manual",90000,"Diesel",20,65.7,2.1,"Mercedes"
"3199"," C Class",2015,10791,"Manual",129000,"Diesel",20,68.9,2.1,"Mercedes"
"3200"," C Class",2016,11393,"Automatic",128000,"Diesel",20,64.2,2.1,"Mercedes"
"3201"," C Class",2014,15399,"Automatic",20047,"Petrol",125,52.3,2,"Mercedes"
"3202"," C Class",2017,20988,"Automatic",15072,"Diesel",30,64.2,1.6,"Mercedes"
"3203"," A Class",2017,15993,"Automatic",9756,"Diesel",145,74.3,1.5,"Mercedes"
"3204"," C Class",2017,21499,"Automatic",11136,"Diesel",145,61.4,2.1,"Mercedes"
"3205"," CL Class",2018,16499,"Automatic",76640,"Diesel",145,70.6,2.1,"Mercedes"
"3206"," A Class",2017,14999,"Manual",31350,"Diesel",145,68.9,1.5,"Mercedes"
"3207"," E Class",2014,11990,"Automatic",68835,"Diesel",125,58.9,2.1,"Mercedes"
"3208"," E Class",2017,17999,"Automatic",41105,"Diesel",145,72.4,2,"Mercedes"
"3209"," A Class",2016,16699,"Manual",23052,"Diesel",20,68.9,1.5,"Mercedes"
"3210"," GLE Class",2018,31991,"Automatic",30339,"Diesel",145,42.8,3,"Mercedes"
"3211"," E Class",2012,8238,"Automatic",60178,"Diesel",145,55.4,2.1,"Mercedes"
"3212"," GL Class",2016,18999,"Automatic",20617,"Diesel",125,56.5,2.1,"Mercedes"
"3213"," CLS Class",2012,21749,"Automatic",46283,"Petrol",555,28.5,5.5,"Mercedes"
"3214"," M Class",2015,19940,"Automatic",49355,"Diesel",200,46.3,2.1,"Mercedes"
"3215"," E Class",2011,8899,"Automatic",68625,"Diesel",200,45.6,3,"Mercedes"
"3216"," A Class",2017,15739,"Automatic",13049,"Diesel",145,74.3,1.5,"Mercedes"
"3217"," C Class",2014,13799,"Automatic",78966,"Diesel",30,64.2,2.1,"Mercedes"
"3218"," C Class",2019,29998,"Automatic",50,"Petrol",145,45.6,1.5,"Mercedes"
"3219"," GLC Class",2018,28491,"Automatic",11763,"Diesel",145,56.5,2.1,"Mercedes"
"3220"," E Class",2018,31900,"Automatic",5003,"Petrol",145,40.4,2,"Mercedes"
"3221"," C Class",2017,20700,"Automatic",23434,"Petrol",150,48.7,2,"Mercedes"
"3222"," C Class",2018,24991,"Automatic",6001,"Petrol",145,52.3,2,"Mercedes"
"3223"," A Class",2016,13900,"Manual",47275,"Petrol",125,51.4,1.6,"Mercedes"
"3224"," E Class",2019,48900,"Automatic",50,"Petrol",145,32.1,3,"Mercedes"
"3225"," E Class",2019,43900,"Automatic",50,"Petrol",145,32.9,2,"Mercedes"
"3226"," C Class",2019,26291,"Automatic",6084,"Diesel",145,61.4,2,"Mercedes"
"3227"," GLC Class",2017,23895,"Automatic",47581,"Diesel",125,56.5,2.1,"Mercedes"
"3228"," SL CLASS",2017,20995,"Automatic",12591,"Petrol",150,47.9,2,"Mercedes"
"3229","180",2014,10799,"Manual",39240,"Diesel",20,72.4,1.5,"Mercedes"
"3230"," S Class",2016,26495,"Automatic",75000,"Diesel",160,50.4,3,"Mercedes"
"3231"," C Class",2016,16000,"Automatic",34972,"Diesel",30,65.7,1.6,"Mercedes"
"3232"," C Class",2017,21489,"Automatic",19878,"Diesel",145,67.3,2.1,"Mercedes"
"3233"," A Class",2016,16999,"Manual",30258,"Diesel",30,62.8,2.1,"Mercedes"
"3234"," A Class",2016,12795,"Automatic",80470,"Diesel",20,68.9,2.1,"Mercedes"
"3235"," E Class",2016,15499,"Automatic",48031,"Diesel",125,56.5,2.1,"Mercedes"
"3236"," A Class",2017,13222,"Automatic",47657,"Diesel",150,76.4,1.5,"Mercedes"
"3237"," V Class",2018,32748,"Automatic",12392,"Diesel",145,45.6,2.1,"Mercedes"
"3238"," A Class",2018,18298,"Manual",25000,"Diesel",145,68.9,1.5,"Mercedes"
"3239"," E Class",2013,13798,"Automatic",45000,"Diesel",125,57.7,2.1,"Mercedes"
"3240"," E Class",2016,19248,"Automatic",42868,"Diesel",145,53.3,3,"Mercedes"
"3241"," GLE Class",2020,50995,"Automatic",20,"Diesel",145,36.7,2,"Mercedes"
"3242"," E Class",2017,19400,"Automatic",30000,"Diesel",145,65.7,2,"Mercedes"
"3243"," C Class",2017,25998,"Automatic",26914,"Petrol",200,43.5,2,"Mercedes"
"3244"," A Class",2018,18798,"Automatic",12697,"Diesel",145,68.9,1.5,"Mercedes"
"3245"," A Class",2014,10759,"Automatic",33403,"Diesel",20,70.6,1.5,"Mercedes"
"3246"," CL Class",2015,13495,"Manual",51208,"Diesel",30,64.2,2.1,"Mercedes"
"3247"," CL Class",2016,13799,"Manual",52173,"Diesel",20,67.3,2.1,"Mercedes"
"3248"," C Class",2016,13600,"Automatic",71077,"Diesel",20,64.2,2.1,"Mercedes"
"3249"," A Class",2019,18748,"Automatic",14687,"Diesel",145,68.9,1.5,"Mercedes"
"3250"," A Class",2020,26998,"Automatic",20,"Diesel",145,65.7,1.5,"Mercedes"
"3251"," CLA Class",2020,30298,"Automatic",20,"Petrol",145,44.1,1.3,"Mercedes"
"3252"," A Class",2017,13400,"Semi-Auto",52342,"Diesel",20,70.6,2.1,"Mercedes"
"3253"," GLA Class",2017,17400,"Manual",38080,"Petrol",145,47.1,1.6,"Mercedes"
"3254"," CL Class",2017,17700,"Manual",35840,"Diesel",20,67.3,2.1,"Mercedes"
"3255"," E Class",2016,16900,"Automatic",28575,"Diesel",125,58.9,2.1,"Mercedes"
"3256"," A Class",2014,10300,"Manual",48167,"Petrol",145,49.6,1.6,"Mercedes"
"3257"," GLA Class",2016,18200,"Semi-Auto",27516,"Diesel",125,56.6,2.1,"Mercedes"
"3258"," GLA Class",2016,18100,"Automatic",45485,"Diesel",125,56.6,2.1,"Mercedes"
"3259"," A Class",2016,17000,"Manual",28142,"Petrol",200,41.5,2,"Mercedes"
"3260"," GLA Class",2018,18800,"Automatic",31378,"Diesel",150,64.2,2.1,"Mercedes"
"3261"," C Class",2016,19000,"Automatic",32743,"Hybrid",0,134.5,2,"Mercedes"
"3262"," C Class",2014,16300,"Automatic",30819,"Petrol",125,52.3,2,"Mercedes"
