"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"24478"," E Class",2019,24780,"Semi-Auto",14828,"Diesel",145,72.4,2,"Mercedes"
"24479"," E Class",2019,24780,"Semi-Auto",14648,"Diesel",145,72.4,2,"Mercedes"
"24480"," E Class",2019,24780,"Semi-Auto",13954,"Diesel",145,72.4,2,"Mercedes"
"24481"," A Class",2019,20480,"Semi-Auto",9411,"Diesel",145,65.7,1.5,"Mercedes"
"24482"," E Class",2019,26980,"Semi-Auto",17556,"Diesel",145,67.3,2,"Mercedes"
"24483"," E Class",2019,26980,"Semi-Auto",14105,"Diesel",145,67.3,2,"Mercedes"
"24484"," GLE Class",2016,33480,"Semi-Auto",40129,"Diesel",300,39.2,3,"Mercedes"
"24485"," GLC Class",2016,27480,"Semi-Auto",35782,"Diesel",125,56.5,2.1,"Mercedes"
"24486"," C Class",2017,24880,"Automatic",14843,"Diesel",145,54.3,2.1,"Mercedes"
"24487"," E Class",2016,19480,"Semi-Auto",19448,"Diesel",125,58.9,2.1,"Mercedes"
"24488"," E Class",2017,18480,"Semi-Auto",44316,"Diesel",20,72.4,2,"Mercedes"
"24489"," GLC Class",2016,26780,"Semi-Auto",33294,"Diesel",125,56.5,2.1,"Mercedes"
"24490"," S Class",2017,46980,"Semi-Auto",13112,"Petrol",145,40.9,3,"Mercedes"
"24491"," GLC Class",2016,29480,"Semi-Auto",15772,"Diesel",145,56.5,2.1,"Mercedes"
"24492"," A Class",2018,21480,"Semi-Auto",10048,"Diesel",145,67.3,1.5,"Mercedes"
"24493"," GLE Class",2015,26680,"Semi-Auto",30155,"Diesel",260,42.8,3,"Mercedes"
"24494"," C Class",2019,30980,"Semi-Auto",4288,"Diesel",145,54.3,1.6,"Mercedes"
"24495"," C Class",2019,35980,"Semi-Auto",1844,"Diesel",145,61.4,2,"Mercedes"
"24496"," C Class",2019,32980,"Semi-Auto",16,"Petrol",145,46.3,1.5,"Mercedes"
"24497"," C Class",2019,36980,"Automatic",9,"Diesel",145,61.4,2,"Mercedes"
"24498"," C Class",2019,29480,"Semi-Auto",3999,"Diesel",145,54.3,1.6,"Mercedes"
"24499"," GLA Class",2016,19380,"Semi-Auto",23979,"Diesel",125,56.5,2.1,"Mercedes"
"24500"," GLC Class",2019,37980,"Semi-Auto",16,"Diesel",145,40.9,2,"Mercedes"
"24501"," E Class",2019,46980,"Semi-Auto",9,"Diesel",145,47.1,3,"Mercedes"
"24502"," C Class",2019,27000,"Semi-Auto",3689,"Diesel",145,60.1,1.6,"Mercedes"
"24503"," E Class",2019,35980,"Semi-Auto",9,"Diesel",145,45.6,2,"Mercedes"
"24504"," C Class",2016,20500,"Semi-Auto",17410,"Diesel",30,61.4,2.1,"Mercedes"
"24505"," E Class",2019,34980,"Semi-Auto",4196,"Diesel",145,70.6,2,"Mercedes"
"24506"," C Class",2019,67980,"Semi-Auto",3456,"Petrol",145,28,4,"Mercedes"
"24507"," A Class",2019,24480,"Semi-Auto",16,"Diesel",145,67.3,1.5,"Mercedes"
"24508"," C Class",2019,31980,"Semi-Auto",9,"Petrol",145,46.3,1.5,"Mercedes"
"24509"," A Class",2019,22980,"Semi-Auto",9,"Diesel",145,65.7,1.5,"Mercedes"
"24510"," GLE Class",2019,49980,"Semi-Auto",23479,"Diesel",145,32.8,2.9,"Mercedes"
"24511"," C Class",2019,30980,"Semi-Auto",16,"Diesel",145,61.4,2,"Mercedes"
"24512"," GLC Class",2020,33980,"Semi-Auto",16,"Diesel",145,44.8,2,"Mercedes"
"24513"," E Class",2017,23480,"Semi-Auto",18444,"Diesel",145,65.7,2,"Mercedes"
"24514"," E Class",2017,22480,"Semi-Auto",24723,"Diesel",145,65.7,2,"Mercedes"
"24515"," C Class",2019,24980,"Semi-Auto",6784,"Petrol",145,45.6,1.5,"Mercedes"
"24516"," C Class",2019,24980,"Semi-Auto",5453,"Petrol",145,45.6,1.5,"Mercedes"
"24517"," C Class",2019,26500,"Semi-Auto",3341,"Petrol",145,45.6,1.5,"Mercedes"
"24518"," C Class",2019,24000,"Semi-Auto",5207,"Petrol",145,44.1,1.5,"Mercedes"
"24519"," GLE Class",2017,30980,"Semi-Auto",17722,"Diesel",260,42.8,3,"Mercedes"
"24520"," C Class",2015,16480,"Semi-Auto",41349,"Diesel",30,62.8,2.1,"Mercedes"
"24521"," GLA Class",2017,18780,"Manual",36640,"Diesel",145,64.2,2.1,"Mercedes"
"24522"," C Class",2017,19980,"Semi-Auto",16624,"Diesel",145,64.2,2.1,"Mercedes"
"24523"," E Class",2019,26980,"Semi-Auto",15180,"Diesel",145,67.3,2,"Mercedes"
"24524"," E Class",2019,25780,"Semi-Auto",9853,"Diesel",145,72.4,2,"Mercedes"
"24525"," C Class",2017,17980,"Semi-Auto",32259,"Diesel",30,64.2,2.1,"Mercedes"
"24526"," E Class",2018,32480,"Semi-Auto",9679,"Diesel",145,57.7,2,"Mercedes"
"24527"," C Class",2019,28480,"Semi-Auto",4665,"Petrol",145,44.1,2,"Mercedes"
"24528"," B Class",2019,27480,"Semi-Auto",7586,"Diesel",145,54.3,2,"Mercedes"
"24529"," SLK",2015,16480,"Semi-Auto",27877,"Diesel",30,70.6,2,"Mercedes"
"24530"," GLC Class",2016,25980,"Semi-Auto",37876,"Diesel",125,56.5,2.1,"Mercedes"
"24531"," SL CLASS",2016,19480,"Semi-Auto",38303,"Petrol",145,47.9,2,"Mercedes"
"24532"," GLC Class",2020,43980,"Semi-Auto",16,"Diesel",145,40.9,2,"Mercedes"
"24533"," C Class",2019,20980,"Semi-Auto",11412,"Diesel",145,61.4,2,"Mercedes"
"24534"," GLA Class",2016,19980,"Semi-Auto",32465,"Diesel",125,56.5,2.1,"Mercedes"
"24535"," C Class",2019,19980,"Semi-Auto",15057,"Diesel",145,64.2,2.1,"Mercedes"
"24536"," A Class",2018,23780,"Semi-Auto",7939,"Petrol",145,53.3,1.3,"Mercedes"
"24537"," C Class",2018,29480,"Semi-Auto",8228,"Diesel",145,57.7,2,"Mercedes"
"24538"," GLA Class",2018,25480,"Semi-Auto",12695,"Diesel",145,56.5,2.1,"Mercedes"
"24539"," GLA Class",2018,25480,"Semi-Auto",11102,"Diesel",145,56.5,2.1,"Mercedes"
"24540"," GLA Class",2018,25480,"Semi-Auto",11561,"Diesel",145,56.5,2.1,"Mercedes"
"24541"," GLA Class",2018,25480,"Semi-Auto",17123,"Diesel",145,56.5,2.1,"Mercedes"
"24542"," C Class",2017,45480,"Semi-Auto",11018,"Petrol",145,32.8,4,"Mercedes"
"24543"," C Class",2020,32980,"Semi-Auto",9,"Diesel",145,61.4,2,"Mercedes"
"24544"," E Class",2020,39980,"Semi-Auto",1096,"Diesel",145,57.7,2,"Mercedes"
"24545"," C Class",2019,36980,"Semi-Auto",16,"Diesel",145,61.4,2,"Mercedes"
"24546"," C Class",2019,36980,"Semi-Auto",16,"Diesel",145,61.4,2,"Mercedes"
"24547"," C Class",2016,20780,"Semi-Auto",31246,"Diesel",20,68.9,2.1,"Mercedes"
"24548"," E Class",2018,23480,"Semi-Auto",10729,"Diesel",145,61.4,2,"Mercedes"
"24549"," GLA Class",2016,20480,"Semi-Auto",19294,"Diesel",125,56.5,2.1,"Mercedes"
"24550"," GLC Class",2018,26980,"Semi-Auto",10266,"Petrol",145,37.2,2,"Mercedes"
"24551"," E Class",2017,22480,"Semi-Auto",40239,"Diesel",30,65.7,2,"Mercedes"
"24552"," GLE Class",2016,35980,"Semi-Auto",39056,"Diesel",300,39.2,3,"Mercedes"
"24553"," GLE Class",2019,57980,"Semi-Auto",3999,"Petrol",145,30.1,3,"Mercedes"
"24554"," C Class",2019,33980,"Semi-Auto",9,"Diesel",145,57.7,2,"Mercedes"
"24555"," C Class",2019,31980,"Semi-Auto",9,"Diesel",145,64.2,2,"Mercedes"
"24556"," M Class",2015,23480,"Semi-Auto",46049,"Diesel",300,39.2,3,"Mercedes"
"24557"," C Class",2019,27500,"Semi-Auto",5866,"Petrol",145,46.3,1.5,"Mercedes"
"24558"," C Class",2019,26000,"Semi-Auto",9180,"Diesel",145,64.2,2,"Mercedes"
"24559"," GLE Class",2017,39980,"Semi-Auto",23321,"Diesel",145,39.2,3,"Mercedes"
"24560"," C Class",2019,31980,"Semi-Auto",16,"Diesel",145,61.4,2,"Mercedes"
"24561"," A Class",2019,20480,"Semi-Auto",10859,"Diesel",145,65.7,1.5,"Mercedes"
"24562"," CL Class",2019,26980,"Semi-Auto",13947,"Diesel",145,51.4,2.2,"Mercedes"
"24563"," CL Class",2019,26980,"Semi-Auto",12790,"Diesel",145,51.4,2.2,"Mercedes"
"24564"," B Class",2018,20000,"Semi-Auto",9723,"Diesel",145,68.9,2.1,"Mercedes"
"24565"," E Class",2018,30980,"Semi-Auto",6951,"Diesel",145,70.6,2,"Mercedes"
"24566"," E Class",2018,31480,"Semi-Auto",11958,"Diesel",145,70.6,2,"Mercedes"
"24567"," E Class",2018,30980,"Semi-Auto",7578,"Diesel",145,57.7,2,"Mercedes"
"24568"," B Class",2019,22500,"Semi-Auto",13491,"Petrol",145,45.6,1.3,"Mercedes"
"24569"," GLS Class",2019,47980,"Semi-Auto",11584,"Diesel",145,37.2,3,"Mercedes"
"24570"," GLC Class",2019,29480,"Semi-Auto",11495,"Diesel",145,56.5,2.1,"Mercedes"
"24571"," E Class",2019,27980,"Semi-Auto",3823,"Petrol",145,39.8,2,"Mercedes"
"24572"," A Class",2019,19980,"Semi-Auto",14430,"Diesel",145,65.7,1.5,"Mercedes"
"24573"," A Class",2019,22980,"Semi-Auto",14814,"Diesel",145,67.3,1.5,"Mercedes"
"24574"," C Class",2019,29980,"Semi-Auto",9227,"Diesel",145,57.7,2,"Mercedes"
"24575"," A Class",2019,20980,"Semi-Auto",8655,"Diesel",145,68.9,1.5,"Mercedes"
"24576"," E Class",2017,19980,"Semi-Auto",38193,"Diesel",145,72.4,2,"Mercedes"
"24577"," CLS Class",2017,21480,"Semi-Auto",30427,"Diesel",145,57.7,2.1,"Mercedes"
"24578"," C Class",2017,17280,"Semi-Auto",42294,"Diesel",145,64.2,2.1,"Mercedes"
"24579"," CLS Class",2018,34480,"Semi-Auto",16432,"Diesel",145,48.7,2.9,"Mercedes"
"24580"," C Class",2019,27980,"Semi-Auto",14742,"Diesel",145,64.2,2,"Mercedes"
"24581"," C Class",2019,28980,"Semi-Auto",10696,"Petrol",145,44.1,1.5,"Mercedes"
"24582"," C Class",2019,20980,"Semi-Auto",14208,"Petrol",145,44.1,1.5,"Mercedes"
"24583"," C Class",2019,20980,"Semi-Auto",14694,"Petrol",145,44.1,1.5,"Mercedes"
"24584"," C Class",2019,20980,"Semi-Auto",13137,"Petrol",145,44.1,1.5,"Mercedes"
"24585"," GLE Class",2018,32480,"Semi-Auto",14597,"Diesel",145,42.8,3,"Mercedes"
"24586"," E Class",2019,32480,"Semi-Auto",8939,"Diesel",145,70.6,2,"Mercedes"
"24587"," GLC Class",2019,31480,"Semi-Auto",12365,"Diesel",145,42.2,2.1,"Mercedes"
"24588"," GLC Class",2019,30480,"Semi-Auto",9736,"Diesel",145,42.2,2.1,"Mercedes"
"24589"," C Class",2018,25480,"Semi-Auto",9830,"Petrol",145,46.3,1.5,"Mercedes"
"24590"," GLE Class",2017,29480,"Semi-Auto",27252,"Diesel",145,42.8,3,"Mercedes"
"24591"," C Class",2019,29480,"Semi-Auto",11064,"Diesel",145,56.5,2,"Mercedes"
"24592"," B Class",2019,22480,"Semi-Auto",14791,"Petrol",145,45.6,1.3,"Mercedes"
"24593"," C Class",2019,27000,"Semi-Auto",10368,"Diesel",145,61.4,2,"Mercedes"
"24594"," GLC Class",2020,41980,"Semi-Auto",1120,"Diesel",145,40.9,2,"Mercedes"
"24595"," E Class",2019,25780,"Semi-Auto",10171,"Diesel",145,72.4,2,"Mercedes"
"24596"," E Class",2020,44980,"Semi-Auto",9,"Diesel",145,42.8,3,"Mercedes"
"24597"," C Class",2017,15980,"Manual",34692,"Diesel",20,68.9,2.1,"Mercedes"
"24598"," A Class",2019,25980,"Semi-Auto",200,"Petrol",145,53.3,1.3,"Mercedes"
"24599"," GLC Class",2020,62480,"Semi-Auto",3999,"Petrol",145,22.4,4,"Mercedes"
"24600"," GLC Class",2019,37980,"Semi-Auto",3999,"Diesel",145,40.9,2,"Mercedes"
"24601"," GLC Class",2020,39980,"Semi-Auto",3999,"Petrol",145,32.1,2,"Mercedes"
"24602"," CL Class",2019,26980,"Semi-Auto",3730,"Petrol",145,44.1,1.3,"Mercedes"
"24603"," E Class",2019,33980,"Semi-Auto",12928,"Diesel",145,48.7,3,"Mercedes"
"24604"," E Class",2019,28980,"Semi-Auto",13504,"Diesel",145,58.9,2,"Mercedes"
"24605"," E Class",2019,28980,"Semi-Auto",10156,"Diesel",145,58.9,2,"Mercedes"
"24606"," C Class",2019,25980,"Semi-Auto",8999,"Petrol",145,45.6,1.5,"Mercedes"
"24607"," C Class",2019,25980,"Semi-Auto",11412,"Petrol",145,45.6,1.5,"Mercedes"
"24608"," C Class",2019,26000,"Semi-Auto",5046,"Petrol",145,45.6,1.5,"Mercedes"
"24609"," C Class",2019,23780,"Semi-Auto",14663,"Petrol",145,44.1,1.5,"Mercedes"
"24610"," C Class",2019,25000,"Semi-Auto",13169,"Petrol",145,44.1,1.5,"Mercedes"
"24611"," E Class",2019,27980,"Semi-Auto",11085,"Diesel",145,58.9,2,"Mercedes"
"24612"," E Class",2019,24480,"Semi-Auto",11998,"Diesel",145,72.4,2,"Mercedes"
"24613"," S Class",2019,79980,"Semi-Auto",5000,"Petrol",145,31.7,4,"Mercedes"
"24614"," A Class",2019,21980,"Semi-Auto",4015,"Diesel",145,65.7,1.5,"Mercedes"
"24615"," A Class",2020,23980,"Manual",287,"Petrol",145,45.6,1.3,"Mercedes"
"24616"," A Class",2020,25980,"Semi-Auto",942,"Diesel",145,56.5,2,"Mercedes"
"24617"," CLS Class",2019,35980,"Semi-Auto",7444,"Diesel",145,48.7,2.9,"Mercedes"
"24618"," C Class",2019,19980,"Semi-Auto",14307,"Petrol",145,46.3,1.5,"Mercedes"
"24619"," A Class",2019,18480,"Semi-Auto",17551,"Diesel",145,65.7,1.5,"Mercedes"
"24620"," GLA Class",2019,21980,"Semi-Auto",12265,"Diesel",145,67.3,2.1,"Mercedes"
"24621"," GLC Class",2019,28480,"Semi-Auto",5981,"Diesel",145,41.5,2.1,"Mercedes"
"24622"," GLA Class",2018,22480,"Semi-Auto",17392,"Diesel",145,56.5,2.1,"Mercedes"
"24623"," E Class",2018,31480,"Semi-Auto",5317,"Diesel",145,57.7,2,"Mercedes"
"24624"," A Class",2019,20480,"Semi-Auto",10247,"Diesel",145,65.7,1.5,"Mercedes"
"24625"," C Class",2018,27980,"Semi-Auto",13199,"Diesel",145,57.7,2,"Mercedes"
"24626"," GLE Class",2016,26980,"Semi-Auto",35162,"Diesel",260,42.8,3,"Mercedes"
"24627"," E Class",2017,23480,"Semi-Auto",16635,"Diesel",145,65.7,2,"Mercedes"
"24628"," E Class",2017,24480,"Semi-Auto",17636,"Diesel",145,65.7,2,"Mercedes"
"24629"," B Class",2018,16480,"Manual",3295,"Petrol",145,49.6,1.6,"Mercedes"
"24630"," E Class",2019,30980,"Semi-Auto",4831,"Diesel",145,61.4,2,"Mercedes"
"24631"," C Class",2019,29980,"Semi-Auto",4616,"Diesel",145,57.7,2,"Mercedes"
"24632"," E Class",2019,38480,"Semi-Auto",136,"Diesel",145,48.7,3,"Mercedes"
"24633"," SL CLASS",2019,49480,"Semi-Auto",6116,"Petrol",145,36.7,3,"Mercedes"
"24634"," E Class",2019,25980,"Semi-Auto",10778,"Diesel",145,72.4,2,"Mercedes"
"24635"," B Class",2019,18000,"Manual",4429,"Petrol",145,49.6,1.6,"Mercedes"
"24636"," CLS Class",2016,23480,"Semi-Auto",31310,"Diesel",160,51.4,3,"Mercedes"
"24637"," E Class",2018,24480,"Semi-Auto",12833,"Diesel",145,61.4,2,"Mercedes"
"24638"," C Class",2019,30980,"Semi-Auto",3254,"Diesel",145,57.7,2,"Mercedes"
"24639"," C Class",2019,29980,"Semi-Auto",6073,"Diesel",145,57.7,2,"Mercedes"
"24640"," C Class",2019,29980,"Semi-Auto",9454,"Diesel",145,57.7,2,"Mercedes"
"24641"," C Class",2020,65980,"Semi-Auto",3999,"Petrol",145,28,4,"Mercedes"
"24642"," GLE Class",2020,48980,"Semi-Auto",3999,"Diesel",145,36.7,2,"Mercedes"
"24643"," GLC Class",2020,39980,"Semi-Auto",3999,"Petrol",145,32.1,2,"Mercedes"
"24644"," C Class",2019,29500,"Semi-Auto",10939,"Petrol",145,44.1,1.5,"Mercedes"
"24645"," C Class",2019,29980,"Semi-Auto",9782,"Diesel",145,54.3,2,"Mercedes"
"24646"," C Class",2019,26980,"Semi-Auto",6584,"Petrol",145,47.1,1.5,"Mercedes"
"24647"," E Class",2019,45980,"Semi-Auto",10491,"Petrol",145,32.5,3,"Mercedes"
"24648"," A Class",2019,18480,"Semi-Auto",17131,"Diesel",145,65.7,1.5,"Mercedes"
"24649"," C Class",2019,24480,"Semi-Auto",13314,"Diesel",145,58.9,2,"Mercedes"
"24650"," GLA Class",2019,22480,"Semi-Auto",12623,"Diesel",145,67.3,2.1,"Mercedes"
"24651"," GLE Class",2016,32480,"Semi-Auto",18173,"Diesel",260,42.8,3,"Mercedes"
"24652"," GLA Class",2017,20480,"Semi-Auto",26999,"Diesel",145,56.5,2.1,"Mercedes"
"24653"," E Class",2015,17980,"Semi-Auto",25615,"Diesel",125,61.4,2.1,"Mercedes"
"24654"," GLA Class",2017,19980,"Semi-Auto",25912,"Diesel",125,56.5,2.1,"Mercedes"
"24655"," E Class",2017,20980,"Semi-Auto",32106,"Diesel",145,65.7,2,"Mercedes"
"24656"," GLE Class",2017,29480,"Semi-Auto",28699,"Diesel",145,42.8,3,"Mercedes"
"24657"," GLE Class",2017,27980,"Semi-Auto",35393,"Diesel",145,42.8,3,"Mercedes"
"24658"," GLC Class",2019,31480,"Semi-Auto",9807,"Diesel",145,56.5,2.1,"Mercedes"
"24659"," GLC Class",2018,32480,"Semi-Auto",11592,"Diesel",145,56.5,2.1,"Mercedes"
"24660"," CL Class",2019,29980,"Semi-Auto",3999,"Petrol",145,44.1,1.3,"Mercedes"
"24661"," C Class",2019,28980,"Semi-Auto",16543,"Petrol",145,44.1,2,"Mercedes"
"24662"," GLC Class",2019,31980,"Semi-Auto",16212,"Diesel",145,56.5,2.1,"Mercedes"
"24663"," A Class",2018,21780,"Semi-Auto",11034,"Diesel",145,67.3,1.5,"Mercedes"
"24664"," M Class",2015,24480,"Semi-Auto",33059,"Diesel",300,39.2,3,"Mercedes"
"24665"," GLC Class",2020,31980,"Semi-Auto",3999,"Petrol",145,34,2,"Mercedes"
"24666"," GLC Class",2020,49980,"Semi-Auto",3999,"Petrol",145,26.4,3,"Mercedes"
"24667"," GLC Class",2020,37980,"Semi-Auto",3999,"Diesel",145,40.9,2,"Mercedes"
"24668"," GLE Class",2020,48980,"Semi-Auto",3999,"Diesel",145,36.7,2,"Mercedes"
"24669"," C Class",2020,30980,"Semi-Auto",3999,"Diesel",145,61.4,2,"Mercedes"
"24670"," GLC Class",2019,37980,"Semi-Auto",3999,"Diesel",145,40.9,2,"Mercedes"
"24671"," CL Class",2020,27980,"Semi-Auto",3999,"Petrol",145,44.8,1.3,"Mercedes"
"24672"," C Class",2019,45980,"Semi-Auto",2617,"Petrol",145,29.7,3,"Mercedes"
"24673"," GLE Class",2020,48980,"Semi-Auto",3999,"Diesel",145,36.7,2,"Mercedes"
"24674"," C Class",2020,38980,"Semi-Auto",3999,"Petrol",145,28.3,3,"Mercedes"
"24675"," E Class",2019,25780,"Semi-Auto",15854,"Diesel",145,72.4,2,"Mercedes"
"24676"," C Class",2019,25980,"Semi-Auto",13214,"Petrol",145,46.3,1.5,"Mercedes"
"24677"," C Class",2019,26980,"Semi-Auto",7721,"Petrol",145,46.3,1.5,"Mercedes"
"24678"," E Class",2019,25480,"Semi-Auto",5944,"Diesel",145,72.4,2,"Mercedes"
"24679"," E Class",2019,25480,"Semi-Auto",13885,"Diesel",145,72.4,2,"Mercedes"
"24680"," C Class",2019,25980,"Semi-Auto",13012,"Petrol",145,46.3,1.5,"Mercedes"
"24681"," E Class",2019,25480,"Semi-Auto",14763,"Diesel",145,72.4,2,"Mercedes"
"24682"," C Class",2018,21980,"Semi-Auto",8024,"Diesel",145,60.1,2.1,"Mercedes"
"24683"," C Class",2019,31480,"Semi-Auto",7524,"Diesel",145,57.7,2,"Mercedes"
"24684"," E Class",2019,29480,"Semi-Auto",7859,"Diesel",145,61.4,2,"Mercedes"
"24685"," C Class",2015,10700,"Semi-Auto",58724,"Diesel",145,53.3,2.1,"Mercedes"
"24686"," E Class",2014,13291,"Semi-Auto",66416,"Diesel",205,47.1,3,"Mercedes"
"24687"," C Class",2018,23890,"Semi-Auto",8194,"Diesel",145,64.2,2,"Mercedes"
"24688"," C Class",2017,18481,"Automatic",20179,"Diesel",145,61.4,2.1,"Mercedes"
"24689"," C Class",2013,8751,"Semi-Auto",91046,"Diesel",150,53.3,2.1,"Mercedes"
"24690"," GLC Class",2018,29991,"Semi-Auto",18976,"Diesel",150,47.9,3,"Mercedes"
"24691"," A Class",2013,11490,"Semi-Auto",16139,"Petrol",125,52.3,1.6,"Mercedes"
"24692"," E Class",2016,17990,"Semi-Auto",16503,"Diesel",20,72.4,2,"Mercedes"
"24693"," A Class",2019,20990,"Semi-Auto",15762,"Diesel",145,67.3,1.5,"Mercedes"
"24694"," A Class",2017,15718,"Manual",32365,"Petrol",125,51.4,1.6,"Mercedes"
"24695"," C Class",2014,13390,"Semi-Auto",43793,"Petrol",125,52.3,2,"Mercedes"
"24696"," GLE Class",2016,25340,"Automatic",34895,"Diesel",200,47.9,2.1,"Mercedes"
"24697"," A Class",2014,16860,"Automatic",20011,"Petrol",145,45.6,2,"Mercedes"
"24698"," M Class",2014,18490,"Semi-Auto",46556,"Diesel",200,44.8,2.1,"Mercedes"
"24699"," E Class",2016,14891,"Semi-Auto",60787,"Diesel",125,60.1,2.1,"Mercedes"
"24700"," A Class",2017,12750,"Manual",60294,"Diesel",20,68.9,1.5,"Mercedes"
"24701"," A Class",2019,18990,"Semi-Auto",8831,"Diesel",145,65.7,1.5,"Mercedes"
"24702"," C Class",2014,15990,"Automatic",40997,"Diesel",125,60.1,2.1,"Mercedes"
"24703"," M Class",2013,15250,"Automatic",56164,"Diesel",200,44.8,2.1,"Mercedes"
"24704"," CL Class",2015,13991,"Manual",83245,"Petrol",125,50.4,1.6,"Mercedes"
"24705"," A Class",2017,15637,"Manual",19733,"Petrol",125,51.4,1.6,"Mercedes"
"24706"," CLS Class",2013,11999,"Semi-Auto",43393,"Diesel",160,53.3,2.1,"Mercedes"
"24707"," C Class",2018,18999,"Automatic",24863,"Petrol",145,50.4,2,"Mercedes"
"24708"," CL Class",2015,16091,"Semi-Auto",50500,"Diesel",20,67.3,2.1,"Mercedes"
"24709"," GLA Class",2014,16490,"Automatic",47550,"Petrol",200,42.8,2,"Mercedes"
"24710"," C Class",2015,11500,"Manual",42918,"Petrol",125,53.3,2,"Mercedes"
"24711"," GLA Class",2015,16995,"Semi-Auto",46073,"Diesel",20,67.3,2.1,"Mercedes"
"24712"," C Class",2018,22595,"Semi-Auto",14389,"Diesel",145,67.3,2.1,"Mercedes"
"24713"," E Class",2017,32695,"Semi-Auto",20000,"Petrol",145,33.6,3,"Mercedes"
"24714"," A Class",2015,11195,"Manual",42830,"Diesel",20,72.4,1.5,"Mercedes"
"24715"," A Class",2013,13595,"Semi-Auto",48000,"Petrol",160,44.1,2,"Mercedes"
"24716"," A Class",2019,20998,"Semi-Auto",3720,"Petrol",150,28.5,1.3,"Mercedes"
"24717"," C Class",2014,10290,"Semi-Auto",79216,"Diesel",145,53.3,2.1,"Mercedes"
"24718"," V Class",2018,29998,"Semi-Auto",40479,"Diesel",145,45.6,2.2,"Mercedes"
"24719"," SLK",2014,12998,"Semi-Auto",32171,"Diesel",145,56.5,2,"Mercedes"
"24720"," GLA Class",2016,17117,"Automatic",15821,"Diesel",125,56.6,2.1,"Mercedes"
"24721"," A Class",2018,20370,"Semi-Auto",14729,"Petrol",145,53.3,1.3,"Mercedes"
"24722"," A Class",2017,14500,"Manual",53901,"Diesel",20,68.9,1.5,"Mercedes"
"24723"," B Class",2017,15282,"Semi-Auto",22414,"Diesel",20,67.3,2.1,"Mercedes"
"24724"," C Class",2014,15894,"Semi-Auto",33896,"Diesel",30,64.2,2.1,"Mercedes"
"24725"," GLC Class",2016,22994,"Semi-Auto",54117,"Diesel",125,56.5,2.1,"Mercedes"
"24726"," C Class",2015,15495,"Automatic",37200,"Diesel",20,64.2,2.1,"Mercedes"
"24727"," A Class",2014,11595,"Semi-Auto",40000,"Diesel",20,68.9,1.5,"Mercedes"
"24728"," GLC Class",2016,23500,"Automatic",20335,"Diesel",125,56.5,2.1,"Mercedes"
"24729"," A Class",2017,15000,"Manual",34449,"Petrol",150,51.4,1.6,"Mercedes"
"24730"," C Class",2013,23000,"Semi-Auto",43442,"Petrol",580,23,6.2,"Mercedes"
"24731"," CLS Class",2014,14000,"Automatic",32757,"Diesel",145,54.3,2.1,"Mercedes"
"24732"," A Class",2018,26995,"Semi-Auto",29724,"Petrol",145,40.9,2,"Mercedes"
"24733"," A Class",2017,16565,"Semi-Auto",18398,"Petrol",145,53.3,1.6,"Mercedes"
"24734"," V Class",2017,16990,"Manual",49532,"Diesel",145,46.3,2.1,"Mercedes"
"24735"," C Class",2015,14850,"Semi-Auto",44458,"Diesel",30,64.2,2.1,"Mercedes"
"24736"," A Class",2018,17291,"Manual",17250,"Petrol",145,51.4,1.6,"Mercedes"
"24737"," C Class",2014,11133,"Semi-Auto",61616,"Diesel",145,56.5,2.1,"Mercedes"
"24738"," GLA Class",2016,16452,"Semi-Auto",52485,"Diesel",125,56.6,2.1,"Mercedes"
"24739"," C Class",2017,18990,"Semi-Auto",37730,"Diesel",150,64.2,2.1,"Mercedes"
"24740"," A Class",2014,13290,"Semi-Auto",48621,"Diesel",20,68.9,2.1,"Mercedes"
"24741"," CL Class",2017,18822,"Semi-Auto",28650,"Diesel",20,67.3,2.1,"Mercedes"
"24742"," GLA Class",2015,14990,"Manual",32028,"Diesel",20,62.8,2.1,"Mercedes"
"24743"," A Class",2018,15095,"Manual",13000,"Petrol",145,51.4,1.6,"Mercedes"
"24744"," A Class",2013,9995,"Manual",74125,"Diesel",20,72.4,1.5,"Mercedes"
"24745"," CL Class",2017,17820,"Automatic",5042,"Diesel",145,67.3,2.1,"Mercedes"
"24746"," GLE Class",2017,29998,"Semi-Auto",23747,"Diesel",150,42.8,3,"Mercedes"
"24747"," GLC Class",2017,27998,"Semi-Auto",18983,"Diesel",145,56.5,2.1,"Mercedes"
"24748"," GLC Class",2017,25998,"Automatic",30859,"Diesel",145,56.5,2.1,"Mercedes"
"24749"," A Class",2017,13990,"Semi-Auto",61647,"Diesel",20,74.3,1.5,"Mercedes"
"24750"," CL Class",2016,22990,"Automatic",6662,"Petrol",200,42.8,2,"Mercedes"
"24751"," CL Class",2015,18170,"Semi-Auto",16317,"Diesel",20,62.8,2.1,"Mercedes"
"24752"," A Class",2015,13046,"Manual",43531,"Diesel",20,70.6,1.5,"Mercedes"
"24753"," CL Class",2016,17261,"Manual",15583,"Diesel",30,65.7,2.1,"Mercedes"
"24754"," GLA Class",2014,15490,"Automatic",46123,"Diesel",145,55.4,2.1,"Mercedes"
"24755"," A Class",2019,25980,"Semi-Auto",5666,"Diesel",145,67.3,1.5,"Mercedes"
